Milliseconds,Latitude,Longitude,Altitude,Pitch,Bank,GyroHeading,TrueHeading,MagneticHeading,VelocityBodyX,VelocityBodyY,VelocityBodyZ,AileronPosition,ElevatorPosition,RudderPosition,ElevatorTrimPosition,AileronTrimPercent,RudderTrimPercent,FlapsHandleIndex,TrailingEdgeFlapsLeftPercent,TrailingEdgeFlapsRightPercent,LeadingEdgeFlapsLeftPercent,LeadingEdgeFlapsRightPercent,ThrottleLeverPosition1,ThrottleLeverPosition2,ThrottleLeverPosition3,ThrottleLeverPosition4,PropellerLeverPosition1,PropellerLeverPosition2,PropellerLeverPosition3,PropellerLeverPosition4,SpoilerHandlePosition,GearHandlePosition,WaterRudderHandlePosition,BrakeLeftPosition,BrakeRightPosition,BrakeParkingPosition,LightTaxi,LightLanding,LightStrobe,LightBeacon,LightNav,LightWing,LightLogo,LightRecognition,LightCabin,SimulationRate,AbsoluteTime,AltitudeAboveGround,IsOnGround,WindVelocity,WindDirection,GForce,TouchdownNormalVelocity,WingFlexPercent1,WingFlexPercent2,WingFlexPercent3,WingFlexPercent4,TrueAirspeed,IndicatedAirspeed,MachAirspeed,GpsGroundSpeed,GroundSpeed,HeadingIndicator,AIPitch,AIBank,EngineManifoldPressure1,EngineManifoldPressure2,EngineManifoldPressure3,EngineManifoldPressure4,TurnCoordinatorBall,HsiCDI,StallWarning,RotationVelocityBodyX,RotationVelocityBodyY,RotationVelocityBodyZ,AccelerationBodyX,AccelerationBodyY,AccelerationBodyZ
708132311,46.98666778479224,8.442393029007947,1975.2131965221902,10.23560884558805,-0.6887623729030129,256.90433048942447,258.96503908025784,255.97060410684492,-1.7478884089314732,-1.2431424526397152,240.99035386408738,-0.0364990234375,0.1945190355181694,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511893.89067,557.5647361734548,0,1.7183727324961544,270.10052490234375,1.1860927237786352,5.642955154180516,1.0067124366760254,0.9812076091766357,0.3182009160518646,0.3026393949985504,144.4180145263672,142.0056915283203,0.21881410479545593,140.36726323368705,140.36199966911636,256.90433048942447,10.23560884558805,-0.6887623729030129,2.430555555555557,0,0,0,-6,-0,0,-0.08677079110809342,0.003996373355698116,0.011094591082029084,0.596808611068295,13.6542579822715,-1.900975993667576
708132409,46.98665591612846,8.442307334819459,1971.2041408545354,9.728961296006373,-0.6201196188530469,256.93384800342545,258.9941079787442,255.99967300533123,-1.791731502893813,-1.9893209697197178,240.79137365944158,-0.0379638671875,0.22192382998764515,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.001785,553.5562937609377,0,1.7260613265562736,270.08184814453125,1.248933309190355,5.642955154180516,1.0835273265838623,1.0541726350784302,0.39864033460617065,0.37761345505714417,144.30645751953125,141.91404724121094,0.21864823997020721,140.36726323368705,140.39326368437386,256.93384800342545,9.728961296006373,-0.6201196188530469,2.430555555555557,0,0,0,-6,-0,0,-0.10438360137615424,0.004689704635061093,0.012738446560662099,0.590928364980497,17.277689797750654,-2.0685494196315894
708132491,46.98664380572446,8.442219763154098,1967.2554943546206,9.154760868606717,-0.5455933360163168,256.96735733464635,259.0272535940515,256.0328186206386,-1.8524242683488574,-2.6103682498823773,240.56328229558582,-0.0379638671875,0.22637939639389515,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.1129,549.607647261023,0,1.7338687195582174,270.06304931640625,1.3266137039371073,5.642955154180516,1.162339210510254,1.1321772336959839,0.48007190227508545,0.4601982533931732,144.18223571777344,141.80975341796875,0.21846473217010498,140.3483693594548,140.4473036367924,256.96735733464635,9.154760868606717,-0.5455933360163168,2.430555555555557,0,0,0,-6,-0,0,-0.10664899835342241,0.0052262516250381925,0.012769452274645087,0.5836061537565489,20.686763431710585,-2.259376135623631
708132573,46.98663167295953,8.4421318888653,1963.4813758985626,8.624194168118251,-0.47227542109427945,257.0010762129219,259.06084187458697,256.06640690117405,-1.9202623636885536,-2.7609309939861912,240.31282719186967,-0.0384521484375,0.2050781287252903,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.16846,545.8341670939803,0,1.7412105224147945,270.04522705078125,1.406805165278734,5.642955154180516,1.2371869087219238,1.208433985710144,0.5569618940353394,0.5425319075584412,144.0511932373047,141.69178771972656,0.21826845407485962,140.3483693594548,140.51092552953307,257.0010762129219,8.624194168118251,-0.47227542109427945,2.430555555555557,0,0,0,-6,-0,0,-0.08820091063277524,0.0051947842999522376,0.012438607881045137,0.5734127586625065,22.04639831007473,-2.5024835112624646
708132687,46.986621219490516,8.442056061778624,1960.3889463506036,8.24765648281224,-0.4121067302112744,257.0271220167919,259.08694807076597,256.09251309735305,-1.97181605971556,-2.5646488982801205,240.08099586797644,-0.0379638671875,0.2037353552877903,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.27957,542.7417375460213,0,1.750124963344298,270.0246276855469,1.4602905609141004,5.642955154180516,1.2878082990646362,1.2610505819320679,0.6089910268783569,0.60063636302948,143.92652893066406,141.58480834960938,0.21807855367660522,140.3483693594548,140.54430573635068,257.0271220167919,8.24765648281224,-0.4121067302112744,2.430555555555557,0,0,0,-6,-0,0,-0.07475064752723114,0.0045676119002062985,0.011739034901929858,0.5605216060934047,21.01295077163246,-2.7378908364361987
708132770,46.98660889677126,8.44196654676002,1956.9223200144577,7.872421997704855,-0.34081009328696327,257.0519429138175,259.11194497305723,256.1175099996443,-2.0143030029145845,-2.1831653422206876,239.78766842631555,-0.04193115234375,0.1919555701315403,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.390686,539.2751112098754,0,1.7565369985016024,270.00860595703125,1.498755201495728,5.642955154180516,1.3170619010925293,1.292038917541504,0.6399088501930237,0.637370765209198,143.7696990966797,141.4496612548828,0.21783852577209473,140.44730266793465,140.54630411786377,257.0519429138175,7.872421997704855,-0.34081009328696327,2.430555555555557,0,0,0,-6,-0,0,-0.0629807223369762,0.0034948444580495835,0.01300814058034541,0.5321487408486856,19.1065938926392,-3.0143748050270274
708132863,46.98659648299117,8.441876246363028,1953.6091123936303,7.543875660219956,-0.24625988111852481,257.07065601975995,259.13074788493947,256.13631291152655,-2.039221602592751,-1.7931419253456338,239.4663753653341,-0.0562744140625,0.1808471716940403,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.44624,535.9626419952401,0,1.7663125551854002,269.9853515625,1.5126981113308624,5.642955154180516,1.3021191358566284,1.2733361721038818,0.6285669803619385,0.6211069226264954,143.5929718017578,141.2976531982422,0.21756862103939056,140.44730266793465,140.5063696140798,257.07065601975995,7.543875660219956,-0.24625988111852481,2.430555555555557,0,0,0,-7,-0,0,-0.056627403207223155,0.0026473195143741552,0.020163283834612303,0.48594517090909944,17.045279200990866,-3.317067820453275
708132939,46.98658546912448,8.441796045888257,1950.8070412088196,7.299458494788745,-0.11982179489965623,257.08368727514164,259.1437395733269,256.149304599914,-2.0549059112175896,-1.3605163386326835,239.1603391899505,-0.0748291015625,0.1333618201315403,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.55736,533.1605708104294,0,1.774878227283317,269.9649658203125,1.512048826365606,5.642955154180516,1.2530608177185059,1.2139805555343628,0.584282398223877,0.5587544441223145,143.42617797851562,141.14918518066406,0.21731416881084442,140.44730266793465,140.44527342803917,257.08368727514164,7.299458494788745,-0.11982179489965623,2.430555555555557,0,0,0,-7,-0,0,-0.03954774004066395,0.0022808525159291296,0.030513869074142722,0.4259423608617598,15.49955624308589,-3.58282517780104
708133045,46.986574738501645,8.441717849982815,1948.1948325894455,7.1719902567807,0.05143443132374167,257.0941435594784,259.1541490567123,256.1597140832994,-2.068241804262302,-0.6474715371042712,238.84635488781603,-0.0875244140625,0.0832519568502903,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.66847,530.5483621910553,0,1.782912906251248,269.9472351074219,1.497060407927029,5.642955154180516,1.185065746307373,1.1341886520385742,0.519704282283783,0.47399821877479553,143.25582885742188,140.9874267578125,0.21703189611434937,140.5463101281972,140.3602727277435,257.0941435594784,7.1719902567807,0.05143443132374167,2.430555555555557,0,0,0,-7,-0,0,-0.011538617572754529,0.0019380396784785747,0.039805117698597174,0.3546916482128791,12.46143075293032,-3.797709857061582
708133138,46.98656253876531,8.44162889484451,1945.3375366004025,7.1585494686745115,0.28487537030198135,257.1025505699771,259.16265078076617,256.16821580735325,-2.074238896087519,0.26120002247821406,238.47662383400746,-0.08966064453125,0.0805053748190403,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.72403,527.6919172499586,0,1.7901147212940938,269.9319763183594,1.450298107526279,5.642955154180516,1.090803861618042,1.0325593948364258,0.4240753650665283,0.36922508478164673,143.04962158203125,140.7931671142578,0.2167198210954666,140.5463101281972,140.21653990240202,257.1025505699771,7.1585494686745115,0.28487537030198135,2.430555555555557,0,0,0,-8,-0,0,0.002196269310349539,0.0010972425524109852,0.044379552708273394,0.24812660398844402,7.330554645893238,-3.9165980741164903
708133232,46.986550579362174,8.441541655046619,1942.60388488937,7.159366047075541,0.5313105081737309,257.1060847448758,259.1662934991611,256.1718585257482,-2.069404841768573,0.7852604423468624,238.1066409315155,-0.092529296875,0.0798339881002903,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.835144,524.9582655389261,0,1.7973275545503313,269.9145812988281,1.3832260026172558,5.642955154180516,0.9894513487815857,0.9312182068824768,0.3171061873435974,0.26795461773872375,142.8351593017578,140.59031677246094,0.21639668941497803,140.5463101281972,140.0358845322174,257.1060847448758,7.159366047075541,0.5313105081737309,2.430555555555557,0,0,0,-8,-0,0,-0.003812362245875519,0.0002903550589812151,0.047010770106339195,0.1097282274373968,4.177809350472242,-3.9636889511431033
708133314,46.98653859655503,8.441454240865454,1939.8961219195642,7.065600013176091,0.8097397591602753,257.1065748680933,259.1666613444372,256.1722263710243,-2.0708167290293944,0.680575519004899,237.72582210254535,-0.11004638671875,0.1199340783059597,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511894.8907,522.2505025691203,0,1.803628277500552,269.89678955078125,1.3147759113330144,5.642955154180516,0.897421658039093,0.8384557366371155,0.22049793601036072,0.17467470467090607,142.60902404785156,140.36868286132812,0.21603167057037354,140.3602781357566,139.82637524940807,257.1065748680933,7.065600013176091,0.8097397591602753,2.430555555555557,0,0,0,-9,-0,0,-0.03376757483615875,0.00046582513702504247,0.056272974825364676,-0.04798946112307346,3.6558015416084553,-4.088090830335589
708133423,46.986526475623734,8.441365855423768,1937.1830594365695,6.819264320066485,1.1401920425376955,257.1080449524104,259.16767256568846,256.17323759227554,-2.1030725292231303,0.1257752098852956,237.33187248658393,-0.1199951171875,0.1207885704934597,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.001816,519.5383787450044,0,1.8099415725147705,269.8767395019531,1.2740827751233765,5.642955154180516,0.8361263275146484,0.7728710770606995,0.15665939450263977,0.10809828341007233,142.37725830078125,140.1361541748047,0.2156790792942047,140.3602781357566,139.62280352455198,257.1080449524104,6.819264320066485,1.1401920425376955,2.430555555555557,0,0,0,-10,-0,0,-0.053221458663319454,0.0015305395309136234,0.0641139953733367,-0.19445240962098417,6.568966887005655,-4.185183285993301
708133514,46.98651413862911,8.441275976406459,1934.4809486813206,6.510972038177522,1.5160118794914568,257.11368337990694,259.1726711497746,256.1782361763617,-2.181739663247859,-0.36317988477020496,236.91687375719857,-0.1287841796875,0.1207885704934597,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.11293,516.8362679897555,0,1.8157402604599449,269.85552978515625,1.2653863256195585,5.642955154180516,0.8242258429527283,0.7559103965759277,0.1424582153558731,0.09297322481870651,142.13888549804688,139.89389038085938,0.21531789004802704,140.3602781357566,139.43211406837202,257.11368337990694,6.510972038177522,1.5160118794914568,2.430555555555557,0,0,0,-10,-0,0,-0.055372459218821994,0.0027729183153880387,0.07035050084397626,-0.3485543296391293,9.224159773973312,-4.316027752819294
708133610,46.98650218803339,8.441189039414175,1931.9510517075892,6.238271953766885,1.915309028572561,257.1235836975227,259.18198811075285,256.18755313733993,-2.29833333581437,-0.5240417360166069,236.49838561845897,-0.14093017578125,0.1115722618997097,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.224045,514.3063710160241,0,1.8216594424566963,269.8315734863281,1.2740205975044256,5.642955154180516,0.8677530288696289,0.7944559454917908,0.18443109095096588,0.13669605553150177,141.90020751953125,139.6536102294922,0.21495714783668518,139.8263704699519,139.25233639468885,257.1235836975227,6.238271953766885,1.915309028572561,2.430555555555557,0,0,0,-11,-0,0,-0.044775010117750064,0.003546522577476684,0.0772268192610787,-0.5082540839870628,10.262712547372212,-4.4863407333856165
708133716,46.98649012041096,8.441101422435722,1929.497671603033,6.039887448987905,2.3527281016810524,257.1358614736575,259.1939200635918,256.1994850901789,-2.4369767269862237,-0.3408261929157615,236.06168083071626,-0.14984130859375,0.0960082970559597,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.2796,511.85396710741315,0,1.8269779905644614,269.80743408203125,1.2824290973517163,5.642955154180516,0.9379991292953491,0.8616189360618591,0.2541922330856323,0.20988890528678894,141.65310668945312,139.4045867919922,0.21458373963832855,139.8263704699519,139.06180251199362,257.1358614736575,6.039887448987905,2.3527281016810524,2.430555555555557,0,0,0,-12,-0,0,-0.028184407855606525,0.00330003668580419,0.08281274578041087,-0.6789304874557177,9.51087181455077,-4.641510286200458
708133807,46.98647670233002,8.441004234870242,1926.8804570640486,5.899245226650648,2.8573366052718674,257.1443730196344,259.2026567396256,256.20822176621266,-2.5801225763754556,0.007988258357805353,235.566282639453,-0.14984130859375,0.0960082970559597,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.39072,509.23675256842876,0,1.8321438375353511,269.78118896484375,1.276220279176044,5.642955154180516,0.9981727004051208,0.9238479733467102,0.31198009848594666,0.2803742289543152,141.36907958984375,139.11903381347656,0.2141546607017517,139.8263704699519,138.82814524276597,257.1443730196344,5.899245226650648,2.8573366052718674,2.430555555555557,0,0,0,-13,-0,0,-0.02033358270742918,0.0014559330426592782,0.08357743391311352,-0.8943845173258439,7.47842949887403,-4.736284092078714
708133889,46.98646506654426,8.440920176781795,1924.685807854433,5.790789806679861,3.292540242611498,257.1395087610804,259.1983293094625,256.2038943360496,-2.6737162812094235,0.19977641015677283,235.1313731300214,-0.14984130859375,0.0974731408059597,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.50183,507.04210335881316,0,1.837996486474315,269.7488708496094,1.2598634642072724,5.642955154180516,1.0134432315826416,0.9463585019111633,0.32239633798599243,0.31241554021835327,141.1145477294922,138.86302185058594,0.21377015113830566,139.25233185934934,138.6094962603982,257.1395087610804,5.790789806679861,3.292540242611498,2.430555555555557,0,0,0,-14,-0,0,-0.022014800317854976,-0.0009438449984955116,0.08300514520053476,-1.1103642471948958,6.262071677790621,-4.79424682977638
708134002,46.986452980512986,8.440833111611157,1922.4638540999813,5.634625329630232,3.7392362946156217,257.11661802494115,259.1762827814407,256.1818478080278,-2.7344989340106975,0.11333880154066513,234.67536706760376,-0.14984130859375,0.12078857235610485,0,-0.033092861636651316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855511895.612946,504.8201496043614,0,1.8418772989936272,269.7245178222656,1.2396901087331957,5.642955154180516,0.989262580871582,0.9330511689186096,0.292111337184906,0.31117329001426697,140.84788513183594,138.59156799316406,0.21336659789085388,139.25233185934934,138.37017753043875,257.11661802494115,5.634625329630232,3.7392362946156217,2.430555555555557,0,0,0,-15,-0,0,-0.03713754160934625,-0.0035233559883019903,0.08249992997872208,-1.3491834216165766,6.116537604393522,-4.851181499100268
