Milliseconds,Latitude,Longitude,Altitude,Pitch,Bank,GyroHeading,TrueHeading,MagneticHeading,VelocityBodyX,VelocityBodyY,VelocityBodyZ,AileronPosition,ElevatorPosition,RudderPosition,ElevatorTrimPosition,AileronTrimPercent,RudderTrimPercent,FlapsHandleIndex,TrailingEdgeFlapsLeftPercent,TrailingEdgeFlapsRightPercent,LeadingEdgeFlapsLeftPercent,LeadingEdgeFlapsRightPercent,ThrottleLeverPosition1,ThrottleLeverPosition2,ThrottleLeverPosition3,ThrottleLeverPosition4,PropellerLeverPosition1,PropellerLeverPosition2,PropellerLeverPosition3,PropellerLeverPosition4,SpoilerHandlePosition,GearHandlePosition,WaterRudderHandlePosition,BrakeLeftPosition,BrakeRightPosition,BrakeParkingPosition,LightTaxi,LightLanding,LightStrobe,LightBeacon,LightNav,LightWing,LightLogo,LightRecognition,LightCabin,SimulationRate,AbsoluteTime,AltitudeAboveGround,IsOnGround,WindVelocity,WindDirection,GForce,TouchdownNormalVelocity,WingFlexPercent1,WingFlexPercent2,WingFlexPercent3,WingFlexPercent4,TrueAirspeed,IndicatedAirspeed,MachAirspeed,GpsGroundSpeed,GroundSpeed,HeadingIndicator,AIPitch,AIBank,EngineManifoldPressure1,EngineManifoldPressure2,EngineManifoldPressure3,EngineManifoldPressure4,TurnCoordinatorBall,HsiCDI,StallWarning,RotationVelocityBodyX,RotationVelocityBodyY,RotationVelocityBodyZ,AccelerationBodyX,AccelerationBodyY,AccelerationBodyZ
607322906,47.21618653007771,7.60786013693884,4413.280866400337,6.2344599661820705,0.4325514031234118,268.4159975413699,270.64869695958606,267.8572009936794,2.2015427679358477,4.9174861082010475,217.85656818465463,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.43017,3003.4959557212046,0,4.749804883590259,245.50051879882812,0.9514861476435018,426.9424152374259,0.5959045886993408,0.5868481993675232,0.09617877006530762,0.04015444591641426,133.22752380371094,123.299560546875,0.20359757542610168,128.7870534810337,128.63785754894,268.4159975413699,6.2344599661820705,0.4325514031234118,5.669579775932004,0,0,0,39,-0,0,0.008897534404142125,0.031177500804100453,-0.004621080122569957,-0.16824617391915947,1.2761006060358235,-1.097017692233843
607322993,47.216187644431436,7.60778203296963,4411.611614373872,6.290722049387848,0.42302962833338253,268.570328700793,270.80391234511023,268.01241637920356,1.618421379593222,5.192350980006771,217.761237008501,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.54128,3001.8267036947395,0,5.376919212094124,247.42233276367188,0.9655345709278176,426.9424152374259,0.6745292544364929,0.6715804934501648,0.16522611677646637,0.13412775099277496,133.15748596191406,123.6891098022461,0.20349426567554474,128.7870534810337,128.58589124585595,268.570328700793,6.290722049387848,0.42302962833338253,5.66919841814833,0,0,0,32,-0,0,0.014129951108553734,0.027397804559651268,-0.007091138230248988,0.23943500398001555,0.19591765803375,-1.076285722573614
607323076,47.21618864603803,7.607712272579937,4410.1220436634785,6.357571604106253,0.4039010866443031,268.68156345839645,270.9168534903089,268.1253575244022,1.212722031739648,5.4073828565521085,217.67147684408704,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.59684,3000.337132984346,0,5.441359374373816,244.97821044921875,0.9678172615538705,426.9424152374259,0.7208062410354614,0.7196357250213623,0.2033631056547165,0.19159843027591705,133.29864501953125,123.99568176269531,0.20369301736354828,128.7870534810337,128.53252079115973,268.68156345839645,6.357571604106253,0.4039010866443031,5.668832722038779,0,0,0,27,-0,0,0.014699558857628128,0.020878000466975227,-0.0069927011292929605,0.35762886158753215,0.2961996480631567,-1.0489569556270675
607323180,47.21618980888987,7.607632469899083,4408.425008800997,6.444802587099106,0.34181691192269004,268.7553251572498,270.99434970527227,268.2028537393656,0.9845434328092263,5.954566176277174,217.57366419603053,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.707954,2998.6400981218644,0,5.718853926195168,244.6001739501953,0.9895232685765767,426.9424152374259,0.7536680102348328,0.7556352615356445,0.2230629324913025,0.24299782514572144,133.49591064453125,124.29148864746094,0.2040046751499176,128.63786009423902,128.49404834608077,268.7553251572498,6.444802587099106,0.34181691192269004,5.6683730612115,0,0,0,20,-0,0,0.020363563988643023,0.007403706028795594,-0.018926615611326372,0.7385267550121665,2.8151523086716477,-0.9592826981890286
607323282,47.21619099492561,7.607553136553837,4406.762471495186,6.576681256902886,0.22699218114932948,268.74495753415783,270.98870899087353,268.19721302496686,1.087182601676204,6.670385429080644,217.47358377296504,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.76351,2996.977560816054,0,6.418585626425017,241.22509765625,1.0070778091665606,426.9424152374259,0.7715461850166321,0.7775462865829468,0.22457332909107208,0.28175240755081177,133.07679748535156,124.47416687011719,0.20336249470710754,128.63786009423902,128.4593045815625,268.74495753415783,6.576681256902886,0.22699218114932948,5.667904279774148,0,0,0,13,-0,0,0.029065012153480306,-0.009596411125073876,-0.02490281530457218,0.7739772012664174,0.7526669426728538,-0.886468653194637
607323354,47.216192289734614,7.60746879324296,4404.997473207551,6.721807414249036,0.04947359549374878,268.6485815085243,270.8961158835645,268.1046199176578,1.4952871771429856,7.03313388447975,217.375263308394,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.874626,2995.2125625284184,0,6.250971478983327,238.93460083007812,0.9903967145147267,426.9424152374259,0.7495066523551941,0.7603315114974976,0.1884213238954544,0.28134557604789734,131.8570556640625,124.099853515625,0.20146965980529785,128.63786009423902,128.39957126056697,268.6485815085243,6.721807414249036,0.04947359549374878,5.667532217532075,0,0,0,7,-0,0,0.022029826741758254,-0.022541357409230516,-0.03563469539936293,0.4889734246470262,-2.8923301113476345,-0.7294443886737046
607323448,47.216193431964754,7.607395648119832,4403.447455283334,6.818774000012002,-0.11120269279676903,268.517962833633,270.7674029148247,267.975906948918,2.003052742854547,7.170038084004847,217.2993798068925,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309338.98574,2993.5572973158614,0,5.279760606407335,232.51861572265625,0.9727730936555965,426.9424152374259,0.7002794742584229,0.7090493440628052,0.1415613293647766,0.23424787819385529,131.40170288085938,123.73817443847656,0.20076851546764374,128.49405012686844,128.3474714039188,268.517962833633,6.818774000012002,-0.11120269279676903,5.667420160511633,0,0,0,4,-0,0,0.017536649120659057,-0.02949183871418098,-0.024032190291493408,0.18926479032524504,-3.962103143508246,-0.6390410753139733
607323617,47.216195800158765,7.607244241734506,4400.152018211535,6.921334660625077,-0.23700579871946506,268.2465811044119,270.4930365879991,267.7015406220924,2.985765758716698,6.950214549928431,217.18669245543788,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309339.15241,2990.2618602440616,0,4.441217498614505,232.20162963867188,0.9384245704076792,426.9424152374259,0.5957639813423157,0.5713195204734802,0.08907662332057953,0.06989915668964386,129.47802734375,122.51251983642578,0.19783449172973633,128.49405012686844,128.25018359273835,268.2465811044119,6.921334660625077,-0.23700579871946506,5.667792754307408,0,0,0,6,-0,0,0.00471078643960691,-0.020762803492999724,0.002754577109727914,-0.6374312057412258,-1.522710563659065,-0.2976338759702292
607323703,47.21619698711687,7.607167061012715,4398.436756591468,6.93436550268696,-0.21639856331226465,268.1700286451139,270.412820595012,267.62132462910535,3.2355741108356435,6.824875922761962,217.1471531445914,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309339.20797,2988.546598623995,0,4.169473889146964,211.5152130126953,0.9368829157143946,426.9424152374259,0.5702978372573853,0.5359013676643372,0.09794387966394424,0.021900208666920662,129.4971466064453,122.00676727294922,0.1978665441274643,128.34746688282485,128.21715505503096,268.1700286451139,6.93436550268696,-0.21639856331226465,5.668284394968037,0,0,0,9,-0,0,0.002032423051183908,-0.009872007877168004,0.010682017395482751,-0.7416270225981011,-0.25084892666442393,-0.26133997913410445
607323790,47.21619811793924,7.607091788319119,4396.758769970221,6.964212524433799,-0.14788581741382556,268.16815451501424,270.4052835423621,267.6137875764554,3.1755722111794213,6.937297135923828,217.1245457696379,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63854309339.319084,2986.868612002748,0,4.272258564102459,214.7657012939453,0.9485452413805184,426.9424152374259,0.5760648846626282,0.5384515523910522,0.13506917655467987,0.014842814765870571,128.88470458984375,121.33782196044922,0.19693462550640106,128.34746688282485,128.20668284556203,268.16815451501424,6.964212524433799,-0.14788581741382556,5.668952087375459,0,0,0,12,-0,0,0.011276466399677297,0.007777241269549473,0.015639068369746992,-0.9540257263083409,-0.03608902112060361,-0.17242737507300654
