Milliseconds,Latitude,Longitude,Altitude,Pitch,Bank,GyroHeading,TrueHeading,MagneticHeading,VelocityBodyX,VelocityBodyY,VelocityBodyZ,AileronPosition,ElevatorPosition,RudderPosition,ElevatorTrimPosition,AileronTrimPercent,RudderTrimPercent,FlapsHandleIndex,TrailingEdgeFlapsLeftPercent,TrailingEdgeFlapsRightPercent,LeadingEdgeFlapsLeftPercent,LeadingEdgeFlapsRightPercent,ThrottleLeverPosition1,ThrottleLeverPosition2,ThrottleLeverPosition3,ThrottleLeverPosition4,PropellerLeverPosition1,PropellerLeverPosition2,PropellerLeverPosition3,PropellerLeverPosition4,SpoilerHandlePosition,GearHandlePosition,WaterRudderHandlePosition,BrakeLeftPosition,BrakeRightPosition,BrakeParkingPosition,LightTaxi,LightLanding,LightStrobe,LightBeacon,LightNav,LightWing,LightLogo,LightRecognition,LightCabin,SimulationRate,AbsoluteTime,AltitudeAboveGround,IsOnGround,WindVelocity,WindDirection,GForce,TouchdownNormalVelocity,WingFlexPercent1,WingFlexPercent2,WingFlexPercent3,WingFlexPercent4,TrueAirspeed,IndicatedAirspeed,MachAirspeed,GpsGroundSpeed,GroundSpeed,HeadingIndicator,AIPitch,AIBank,EngineManifoldPressure1,EngineManifoldPressure2,EngineManifoldPressure3,EngineManifoldPressure4,TurnCoordinatorBall,HsiCDI,StallWarning,RotationVelocityBodyX,RotationVelocityBodyY,RotationVelocityBodyZ,AccelerationBodyX,AccelerationBodyY,AccelerationBodyZ
799609567,47.03380667575875,8.319954078227852,4140.895305023839,3.8540664225718118,6.131565425200787,77.67271853028531,86.12478585083036,83.1687032433807,-0.0603059150456469,-0.8883120370831554,219.7227037898179,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603339.91699,2345.3251029229245,0,1.9276942078444101,270.3463134765625,1.0585970931468238,681.0145568847644,0.7179479598999023,0.7161608934402466,0.2155633270740509,0.21029320359230042,128.23843383789062,119.70626068115234,0.19552214443683624,129.8589174999786,129.85147304611874,77.67271853028531,3.8540664225718118,6.131565425200787,7.953543589171548,0,0,0,0,-0,0,-0.01025619338293427,-0.0155563506052762,-0.007908956576670595,-3.446256840094005,2.1668637977337553,-0.2105263034447403
799609659,47.03380993934459,8.320024314497994,4139.647610237061,3.8153562512157855,6.090233073181347,77.59754782890887,86.04942473817835,83.09334213072869,-0.0636189301209526,-0.8941572681262945,219.70409912935813,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603339.97255,2344.0774081361465,0,1.932872344361006,270.22442626953125,1.0586872699782788,681.0145568847644,0.7225462794303894,0.7160058617591858,0.22291682660579681,0.2077721208333969,128.22555541992188,119.69884490966797,0.1955052763223648,129.8589174999786,129.84652951714057,77.59754782890887,3.8153562512157855,6.090233073181347,7.95451828660627,0,0,0,0,-0,0,-0.010054127775967316,-0.015286938934799786,-0.007934044585268486,-3.4207757084103836,2.1601327309182037,-0.23716139894348
799609746,47.033812959684084,8.320088125673916,4138.523936694395,3.7809387333617104,6.052675159002231,77.53033459815306,85.98204657047937,83.02596396302971,-0.06859129712400745,-0.8928074921820759,219.68549175535992,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.083664,2342.953734593481,0,1.9349059110274793,270.1255187988281,1.0590082646610668,681.0145568847644,0.7266280651092529,0.7176136374473572,0.22829900681972504,0.20827268064022064,128.21424865722656,119.69148254394531,0.1954880803823471,129.8548688126431,129.84105526952246,77.53033459815306,3.7809387333617104,6.052675159002231,7.9553973775536475,0,0,0,0,-0,0,-0.009793756197548775,-0.01508715080447419,-0.007988591850911475,-3.3975899781313967,2.200489451858561,-0.2591566494134464
799609844,47.03381690248804,8.320169806926113,4137.099614158152,3.738225617930546,6.004205477754306,77.44556143090136,85.8970774197556,82.94099481230595,-0.07672366179756479,-0.8859254728132712,219.65928685832594,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.13922,2341.5294120572376,0,1.9347047580035102,269.986328125,1.0593273381626636,681.0145568847644,0.7300606369972229,0.7212589383125305,0.23139922320842743,0.21232669055461884,128.1967010498047,119.68048858642578,0.19546271860599518,129.8548688126431,129.83258599201451,77.44556143090136,3.738225617930546,6.004205477754306,7.956456806049427,0,0,0,0,-0,0,-0.009493938754047516,-0.014878015924864041,-0.008088402255756981,-3.36913070122708,2.183959528660206,-0.28809498102178155
799609931,47.033820966598,8.320252212380812,4135.678445238366,3.696206759169377,5.954746539908363,77.36118204021962,85.81251799742934,82.85643538997968,-0.08604069201572478,-0.8778029849449548,219.6301473774146,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.250336,2376.369665321853,0,1.9365270009874995,269.80889892578125,1.0593362070393222,681.0145568847644,0.7301673889160156,0.7251231670379639,0.2291884571313858,0.2184268981218338,128.17947387695312,119.66835021972656,0.19543643295764923,129.8548688126431,129.82221578297808,77.36118204021962,3.696206759169377,5.954746539908363,7.9575041569725675,0,0,0,0,-0,0,-0.009332663740381386,-0.014713718268016205,-0.008162879874279442,-3.340109763681517,2.1343938716960946,-0.3171163727383004
799610019,47.03382487791909,8.320329932325464,4134.352177848805,3.65697769679368,5.908706711713975,77.28234819724264,85.73352971160051,82.77744710415085,-0.09502110895069885,-0.8727038709827264,219.6002208996701,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.30589,2375.0433979322916,0,1.9367126155054033,269.70855712890625,1.0590134988380226,681.0145568847644,0.7271702289581299,0.7273921370506287,0.22320999205112457,0.223506897687912,128.1676483154297,119.656982421875,0.19541983306407928,129.84106175070414,129.8107150615348,77.28234819724264,3.65697769679368,5.908706711713975,7.9584744241959,0,0,0,0,-0,0,-0.009278377254625516,-0.01460675812630785,-0.007975834134220003,-3.3118422937898075,2.079346673305378,-0.3444089041179314
799610105,47.033828900985085,8.320408332344202,4133.027863352763,3.6174126750552236,5.862609785936239,77.20325901371231,85.65430438573456,82.6982217782849,-0.10301029967017424,-0.8783475579646544,219.56743905559722,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.41701,2373.71908343625,0,1.9313663806050132,269.6546630859375,1.0579448713598418,681.0145568847644,0.7220290303230286,0.7274385690689087,0.21534542739391327,0.22621649503707886,128.1494903564453,119.64661407470703,0.19539812207221985,129.84106175070414,129.79722830165497,77.20325901371231,3.6174126750552236,5.862609785936239,7.959416165884063,0,0,0,0,-0,0,-0.00934155260892172,-0.014543905961040018,-0.00810569521319764,-3.282433083140186,1.8521867592271264,-0.3758074308467896
799610184,47.03383279355094,8.320482826171014,4131.780769348946,3.5782022233420125,5.818923946680035,77.128163042618,85.57910359011198,82.62302098266233,-0.10926919313667637,-0.8982159031924618,219.53395954060431,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.52812,2372.4719894324326,0,1.9323228462828883,269.55572509765625,1.0564712947223338,681.0145568847644,0.7162872552871704,0.7250013947486877,0.2080492079257965,0.2255161851644516,128.1326141357422,119.63520050048828,0.19537244737148285,129.84106175070414,129.78253295054424,77.128163042618,3.5782022233420125,5.818923946680035,7.960288698091713,0,0,0,0,-0,0,-0.009868246746192386,-0.014520302509604876,-0.007854526420020354,-3.257796555748711,1.8999137221466367,-0.3986630050578264
799610271,47.033836518429524,8.320552913228347,4130.617536619825,3.5391417003997323,5.779266754798215,77.05737406933501,85.50821380844555,82.55213120099589,-0.11347336487787504,-0.921074811774092,219.50059266165428,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.58368,2371.3087567033117,0,1.9299101400684286,269.5931701660156,1.0556925438375402,681.0145568847644,0.7123209834098816,0.7215663194656372,0.20408345758914948,0.22244133055210114,128.11549377441406,119.62232208251953,0.1953466534614563,129.81071884122287,129.76784533658952,77.05737406933501,3.5391417003997323,5.779266754798215,7.9610861436292035,0,0,0,0,-0,0,-0.010177480504565642,-0.014511811266054043,-0.007578446763707268,-3.233291669776048,1.973370827492233,-0.42081466873529755
799610364,47.03384077629999,8.32063168124803,4129.322592492329,3.4946998427041596,5.735747193156755,76.97774510453567,85.42846973056128,82.47238712311162,-0.11563631180058684,-0.9393206895767359,219.46097366588359,0.00457763671875,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.69479,2370.013812575816,0,1.9274804827564433,269.58489990234375,1.0557291142314864,681.0145568847644,0.7114822864532471,0.7184975147247314,0.20476321876049042,0.21847954392433167,128.09515380859375,119.6075668334961,0.19531570374965668,129.81071884122287,129.75038335188734,76.97774510453567,3.4946998427041596,5.735747193156755,7.961933846149279,0,0,0,0,-0,0,-0.01003830692785083,-0.014545414755894036,-0.007494556271850728,-3.2050986112597135,2.044540798606451,-0.4456665082009945
799610448,47.03384490540852,8.320706781250143,4128.1006133356195,3.453492958980952,5.692475682317142,76.90164171520014,85.35226886866303,82.39618626121337,-0.11404886079297183,-0.9509633335888293,219.42058441089938,0.00567626953125,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.75035,2368.7918334191063,0,1.9246065654301443,269.5500183105469,1.055884805347822,681.0145568847644,0.7143577933311462,0.7178515791893005,0.2097158282995224,0.21652133762836456,128.07359313964844,119.59141540527344,0.19528332352638245,129.81071884122287,129.73213832445126,76.90164171520014,3.453492958980952,5.692475682317142,7.962725344499226,0,0,0,0,-0,0,-0.009761789192553473,-0.014630212031372497,-0.008370295814224816,-3.1795607027043493,2.0019365661149635,-0.4777521822762633
799610533,47.03384932124582,8.320785761615557,4126.828754711003,3.410912328323906,5.637806637091851,76.82092321507992,85.27148937637261,82.31540676892295,-0.10647909616742929,-0.9669955816200432,219.37416876456078,0.00872802734375,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.861465,2367.51997479449,0,1.923776667947126,269.5594787597656,1.0555343539585484,681.0145568847644,0.7186266183853149,0.7200058698654175,0.2151341289281845,0.21824967861175537,128.0476531982422,119.57237243652344,0.1952432245016098,129.76784428046506,129.71041127329894,76.82092321507992,3.410912328323906,5.637806637091851,7.963521309476713,0,0,0,0,-0,0,-0.009792023201654882,-0.014836091072640013,-0.011014928935427796,-3.1488059358220304,1.9612900554117096,-0.5224306794744367
799610609,47.03385379724999,8.32086449986801,4125.574045071762,3.368550941134203,5.571822336467323,76.73957488088865,85.19005843880412,82.23397583135446,-0.09316832850013854,-0.9805514685229343,219.32546455106456,0.00872802734375,0,0,0.012152745798770258,0,0,0,0,0,0,0,0.6505126953125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855603340.91702,2366.265265155249,0,1.923525367926311,269.626953125,1.0554294109843865,681.0145568847644,0.7218220829963684,0.7241314053535461,0.21795685589313507,0.2232932299375534,128.01918029785156,119.55036926269531,0.19519983232021332,129.76784428046506,129.68730432058248,76.73957488088865,3.368550941134203,5.571822336467323,7.9642913644642235,0,0,0,0,-0,0,-0.009691077324925974,-0.014976875706354918,-0.01259097520432029,-3.121476565489751,1.9818597838335832,-0.5457359312369134
