Milliseconds,Latitude,Longitude,Altitude,Pitch,Bank,GyroHeading,TrueHeading,MagneticHeading,VelocityBodyX,VelocityBodyY,VelocityBodyZ,AileronPosition,ElevatorPosition,RudderPosition,ElevatorTrimPosition,AileronTrimPercent,RudderTrimPercent,FlapsHandleIndex,TrailingEdgeFlapsLeftPercent,TrailingEdgeFlapsRightPercent,LeadingEdgeFlapsLeftPercent,LeadingEdgeFlapsRightPercent,ThrottleLeverPosition1,ThrottleLeverPosition2,ThrottleLeverPosition3,ThrottleLeverPosition4,PropellerLeverPosition1,PropellerLeverPosition2,PropellerLeverPosition3,PropellerLeverPosition4,SpoilerHandlePosition,GearHandlePosition,WaterRudderHandlePosition,BrakeLeftPosition,BrakeRightPosition,BrakeParkingPosition,LightTaxi,LightLanding,LightStrobe,LightBeacon,LightNav,LightWing,LightLogo,LightRecognition,LightCabin,SimulationRate,AbsoluteTime,AltitudeAboveGround,IsOnGround,WindVelocity,WindDirection,GForce,TouchdownNormalVelocity,WingFlexPercent1,WingFlexPercent2,WingFlexPercent3,WingFlexPercent4,TrueAirspeed,IndicatedAirspeed,MachAirspeed,GpsGroundSpeed,GroundSpeed,HeadingIndicator,AIPitch,AIBank,EngineManifoldPressure1,EngineManifoldPressure2,EngineManifoldPressure3,EngineManifoldPressure4,TurnCoordinatorBall,HsiCDI,StallWarning,RotationVelocityBodyX,RotationVelocityBodyY,RotationVelocityBodyZ,AccelerationBodyX,AccelerationBodyY,AccelerationBodyZ
707229581,47.216189955129295,7.607667512626638,4409.727680851421,6.025263469033997,0.31208628136701155,268.7889640448124,271.00821765620844,268.21672169030177,0.8309639636263989,5.43774864542807,217.26492769346305,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510992.71269,2999.7419834906823,0,5.191864080408467,247.11431884765625,1.0132190105735548,122.98469066619849,0.7761303186416626,0.7802855372428894,0.2229117751121521,0.24121294915676117,133.07557678222656,123.84064483642578,0.2033592015504837,128.5511766602614,128.3554290736348,268.7889640448124,6.025263469033997,0.31208628136701155,5.66875527171064,0,0,0,1,-0,0,0.011666683526455782,0.01226950450155582,-0.018707100434432383,0.6761526440947009,3.7439518473367506,-1.4060741967896644
707229663,47.21619105400132,7.607592242774567,4408.246701285123,6.10340576840825,0.20917456047837038,268.8098186053535,271.0335461089981,268.24205014309143,0.8116686047241768,6.073347636285223,217.13757801981913,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510992.82381,2998.2610039243846,0,5.927844007586801,242.73037719726562,1.0352335051514032,122.98469066619849,0.8039213418960571,0.8060606122016907,0.23969028890132904,0.27871033549308777,133.02725219726562,124.05252075195312,0.20328810811042786,128.5511766602614,128.30703573240464,268.8098186053535,6.10340576840825,0.20917456047837038,5.668389271956934,0,0,0,-2,-0,0,0.02018811790339328,-0.002645967470769056,-0.023728503512519636,0.8447739285668232,3.2293317403783948,-1.368436262086819
707229742,47.21619217694282,7.607517452378906,4406.799348636107,6.2141658539870175,0.0615883432217312,268.75482009656355,270.98301379032233,268.19151782441566,1.081076501523528,6.636360933388081,217.01090182153771,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510992.879364,2996.813651275369,0,6.163863744055978,241.35458374023438,1.0382319354475542,122.98469066619849,0.8099711537361145,0.810772716999054,0.23405565321445465,0.29685917496681213,132.09622192382812,123.96743774414062,0.201839879155159,128.5511766602614,128.24977331982888,268.75482009656355,6.2141658539870175,0.0615883432217312,5.668061537328746,0,0,0,-6,-0,0,0.02351510683892382,-0.017623684647887657,-0.034070266112404914,0.814495127290745,-0.4063104429292552,-1.2655805377537266
707229834,47.21619330126864,7.607444319956882,4405.382182612059,6.313748352075571,-0.12693322258235754,268.6422502532877,270.87299758131877,268.0815016154121,1.5351554312612836,6.855562236552191,216.8956889321364,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510992.99048,2995.396485251321,0,5.489755887882228,236.23751831054688,1.017051676856676,122.98469066619849,0.7751303911209106,0.7788535952568054,0.19209270179271698,0.27762287855148315,131.36175537109375,123.54131317138672,0.20071066915988922,128.35543078428694,128.17933009862685,268.6422502532877,6.313748352075571,-0.12693322258235754,5.667906513893946,0,0,0,-8,-0,0,0.016529292609768213,-0.026593817416564667,-0.03604801777159738,0.38268692914464664,-2.6536323647450755,-1.1551782981580772
707229916,47.21619445847482,7.607369915876102,4403.921160496591,6.3760005348200375,-0.2790559689640122,268.49913307984303,270.7306953158984,267.9391993499917,2.0803831893093196,6.8498464698036905,216.78785751055187,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.046036,2993.935463135853,0,4.897138737952465,233.70468139648438,0.9931867553711903,122.98469066619849,0.7170300483703613,0.7123501896858215,0.14481587707996368,0.20770129561424255,130.9319610595703,123.10973358154297,0.20005002617835999,128.35543078428694,128.10596486592058,268.49913307984303,6.3760005348200375,-0.2790559689640122,5.667930354179193,0,0,0,-7,-0,0,0.00851150719499326,-0.029748962141391794,-0.020076030552074523,0.07282656642037191,-3.4523891673889215,-1.078002354473513
707230007,47.21619558758897,7.6072973454231265,4402.472438075647,6.403013266717691,-0.3613054938110708,268.3641420319321,270.59439127949383,267.8028953135871,2.575242371775869,6.686384669342361,216.69348747779034,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.463623046875,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.15715,2992.4867407149086,0,4.520146046467517,233.82363891601562,0.971882621253676,122.98469066619849,0.6590352058410645,0.6396818161010742,0.10960996896028519,0.1221846491098404,130.1911163330078,122.62899780273438,0.1989174634218216,128.35543078428694,128.03692497856815,268.3641420319321,6.403013266717691,-0.3613054938110708,5.668124700739003,0,0,0,-5,-0,0,0.0023369843725394163,-0.025858464372916938,-0.0079928036930347,-0.26231986401549107,-2.7018824096970904,-0.9431379288213442
707230097,47.216196798193266,7.607218699283079,4400.882925275488,6.4040652087820025,-0.37700345469613683,268.25741123443606,270.4842083837336,267.6927124178269,2.9340702181925957,6.598092898739898,216.61226824084474,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.1566162109375,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.21271,2990.8972279147492,0,4.070222105434071,233.1395263671875,0.968898715937302,122.98469066619849,0.6157348155975342,0.5829665660858154,0.09868032485246658,0.05023929849267006,129.1130828857422,121.82882690429688,0.19727817177772522,128.17933513072828,127.98536736899409,268.25741123443606,6.4040652087820025,-0.37700345469613683,3.9549184789688208,0,0,0,-1,-0,0,0.0007209288631271258,-0.014429788461597943,0.006008551465996945,-0.7921177089942726,-0.08709838814006914,-0.7692282788324384
707230174,47.2161979430575,7.607142883710789,4399.345998230941,6.403569427981487,-0.33110583931831483,268.21869276727574,270.4413538163802,267.6498578504735,3.0366983409909243,6.578144914623173,216.5389763967745,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.379150390625,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.32382,2989.360300870203,0,3.935478678758912,219.5935821533203,0.9730136177928058,122.98469066619849,0.6026493906974792,0.5627309083938599,0.12085660547018051,0.017360439524054527,128.9228057861328,121.2952880859375,0.19699007272720337,128.17933513072828,127.94193994104366,268.21869276727574,6.403569427981487,-0.33110583931831483,4.28667963662751,0,0,0,2,-0,0,0.001139774781375578,-0.0016885786718129961,0.014951551568381556,-0.7952792418608629,0.7207815817313887,-0.740931743938443
707230266,47.21619903187444,7.607068947338357,4397.851470412542,6.42941068794745,-0.2495181603357106,268.25788896579826,270.47512125210085,267.6836252861942,2.8275391765312414,6.720124986501464,216.47622014206829,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.37938,2987.8657730518034,0,4.003513886305468,209.919921875,0.9809473124278875,122.98469066619849,0.6159595847129822,0.5779945850372314,0.16061045229434967,0.025598514825105667,128.45521545410156,120.7164077758789,0.19627834856510162,128.17933513072828,127.90918864392962,268.25788896579826,6.42941068794745,-0.2495181603357106,5.510663442472496,0,0,0,6,-0,0,0.009540344872169877,0.01565514466365032,0.015829841083965825,-0.870738945238555,-0.0701360606919017,-0.7069204982837322
707230346,47.21620009816857,7.606994264573083,4396.337757139238,6.483287859194731,-0.1297726804670976,268.3824795666015,270.594242166689,267.80274620078234,2.283498614506795,6.70911850924687,216.41231949685005,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.49049,2986.3520597785,0,3.929983415459444,114.0278549194336,0.9680454024116899,122.98469066619849,0.6324864029884338,0.6066291332244873,0.1903836876153946,0.053537871688604355,128.2451629638672,120.24164581298828,0.19597698748111725,127.98536889753866,127.85777521512354,268.3824795666015,6.483287859194731,-0.1297726804670976,6.118187054692341,0,0,0,11,-0,0,0.011091458343315156,0.032928443951118914,0.02798064705185514,-1.218743315007657,-3.366616491346549,-0.7255537548357978
707230429,47.21620109131046,7.606922353345377,4394.866936803342,6.553787955666091,0.07821430002496384,268.5764051807763,270.7840839243171,267.9925879584104,1.4982330154328265,6.841032136227575,216.35577159008105,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.60161,2984.881239442603,0,3.6596074770439175,20.900667190551758,0.9624132773022436,122.98469066619849,0.6466363072395325,0.6264379024505615,0.21333608031272888,0.06915564835071564,128.0305938720703,119.81725311279297,0.19563648104667664,127.98536889753866,127.8173259508055,268.5764051807763,6.553787955666091,0.07821430002496384,6.407747127974422,0,0,0,14,-0,0,0.0181721508091661,0.04626023098380831,0.04693626899428107,-0.9782306655626372,-3.194372150079952,-0.6745654400707325
707230521,47.216202032972575,7.606852282426619,4393.416663969636,6.634136512857648,0.3011783535994233,268.82548776693477,271.0293679523372,268.23787198643055,0.5151288867169753,6.83753881485073,216.29614057346112,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.657166,2983.4309666088975,0,3.756897171218237,31.118757247924805,0.9449123994726975,122.98469066619849,0.6426514983177185,0.6331331729888916,0.20336027443408966,0.0794937014579773,127.96548461914062,119.57418060302734,0.19552770256996155,127.98536889753866,127.76405578945825,268.82548776693477,6.634136512857648,0.3011783535994233,6.550963863379355,0,0,0,16,-0,0,0.015384297478535572,0.05898334315837915,0.03652512548375907,-0.833140470204288,-4.672395586035009,-0.659056038431829
707230613,47.21620306536361,7.60677361739249,4391.750705353152,6.69249135384484,0.49799210878940936,269.16026599907855,271.361808220298,268.5703122543913,-0.7799420214423901,6.538803986755764,216.22709927421047,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.71272,2981.7650079924133,0,3.5679800144796925,31.118654251098633,0.9156300946369813,122.98469066619849,0.6024092435836792,0.6212711334228516,0.13570751249790192,0.09094494581222534,128.51605224609375,119.431640625,0.1963679939508438,127.85776850986656,127.69092765923514,269.16026599907855,6.69249135384484,0.49799210878940936,6.630507965278025,0,0,0,17,-0,0,0.007578127958750773,0.06664998349949575,0.025174214332035386,-0.540921710423374,-7.5460048280521885,-0.7365939293942222
707230686,47.216204103371375,7.60669338085658,4389.985145199418,6.688523767395875,0.6476059698687523,269.5230133267729,271.72391980707374,268.93242384116706,-2.167458040697532,5.701011381568548,216.14586693261063,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.82384,2979.9994478386798,0,3.152276949130683,357.70245361328125,0.8696496671892107,122.98469066619849,0.5318074822425842,0.574850857257843,0.03652692958712578,0.0747886672616005,129.01242065429688,119.63984680175781,0.19712622463703156,127.85776850986656,127.58887156191174,269.5230133267729,6.688523767395875,0.6476059698687523,6.668299085646733,0,0,0,15,-0,0,-0.009004730964402085,0.06846977170648103,0.014165723254951027,-0.2134656805401364,-9.829299995430436,-0.8165209995378868
707230779,47.216205071654095,7.606618622692322,4388.264396434008,6.617956414705253,0.7147893865647413,269.8401271663898,272.0437711631053,269.2522751971986,-3.33962992658971,4.636044585887616,216.06521244746787,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.93495,2978.2786990732693,0,2.5274383054696137,330.2944030761719,0.8327677955452919,122.98469066619849,0.4625690281391144,0.5172005891799927,-0.0557817742228508,0.039876580238342285,129.3716583251953,119.885986328125,0.1976780742406845,127.85776850986656,127.48910537606129,269.8401271663898,6.617956414705253,0.7147893865647413,6.684479813726484,0,0,0,9,-0,0,-0.020578130096610116,0.05933511506690382,-0.0017237634974553856,0.3621993895893929,-8.74810209695955,-0.8697106259025933
707230861,47.216206000276266,7.606548311943733,4386.588232165852,6.5138974741056455,0.7104350302142848,270.08706159303006,272.29416994967556,269.5026739837689,-4.237150960754793,3.700988554259683,215.98538426305032,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510993.99051,2976.6025348051135,0,2.280602214928574,312.3688659667969,0.8213666477933108,122.98469066619849,0.4213634729385376,0.4772314727306366,-0.11559533327817917,0.013801760040223598,129.526123046875,120.16252899169922,0.19791702926158905,127.690926998789,127.40917102527618,270.08706159303006,6.5138974741056455,0.7104350302142848,6.69126952325259,0,0,0,4,-0,0,-0.023888871024934328,0.047078605062501375,-0.013686100792884162,0.6693019713186721,-5.644339224548878,-0.8851000221862252
707230928,47.216206946854115,7.606478514579912,4384.889894502591,6.406436834454952,0.6311662151450784,270.2600084509913,272.47203693767847,269.6805409717718,-4.8321360911232984,3.0077260314264698,215.9085042497442,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510994.10162,2974.904197141853,0,2.292650490013101,307.0441589355469,0.8329230576128464,122.98469066619849,0.4214140474796295,0.4729669392108917,-0.13545140624046326,0.020191308110952377,129.54061889648438,120.32463073730469,0.19794419407844543,127.690926998789,127.34862509335017,270.2600084509913,6.406436834454952,0.6311662151450784,6.693810695439949,0,0,0,-1,-0,0,-0.020776657458968728,0.029679907716544277,-0.02854906184341022,0.872552023731995,-2.8254828942460746,-0.8753952974427884
707231023,47.216207869725146,7.6064124713254655,4383.266353026003,6.324755637752744,0.49701750246178156,270.345103359152,272.56262469546783,269.7711287295611,-5.088779822468002,2.524323798599982,215.83748265010965,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510994.15718,2973.280655665265,0,2.2898479085555543,304.78350830078125,0.8504407056882866,122.98469066619849,0.4647487699985504,0.5060338973999023,-0.1094757467508316,0.058696359395980835,129.66273498535156,120.48678588867188,0.1981358379125595,127.690926998789,127.2974010000774,270.345103359152,6.324755637752744,0.49701750246178156,6.6941279080986025,0,0,0,-7,-0,0,-0.015682437208595933,0.011794062258162995,-0.036914929984658014,0.9977142673728578,-1.590571532668562,-0.8906633642580113
707231107,47.21620892855212,7.60633911203507,4381.455628800291,6.272245313032347,0.3228118037379556,270.3492755789555,272.57249028730763,269.78099432140095,-5.030927480419158,2.2530302378782903,215.76450395938724,0,0.05102538876235485,0,-0.018583470955491066,0,0,0,0,0,0,0,0.54376220703125,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63855510994.268295,2971.469931439553,0,2.3187580053852597,299.78216552734375,0.8757942687824276,122.98469066619849,0.5447877645492554,0.5667871832847595,-0.0339522510766983,0.11474074423313141,129.7793426513672,120.62352752685547,0.1983143836259842,127.40916505488123,127.24985339739683,270.3492755789555,6.272245313032347,0.3228118037379556,6.693127876996099,0,0,0,-11,-0,0,-0.005916081135093257,-0.00733259708664717,-0.03674844424575899,1.0045080934692057,-0.7586064072598198,-0.8976620197184239
