Milliseconds,Latitude,Longitude,Altitude,Pitch,Bank,GyroHeading,TrueHeading,MagneticHeading,VelocityBodyX,VelocityBodyY,VelocityBodyZ,AileronPosition,ElevatorPosition,RudderPosition,ElevatorTrimPosition,AileronTrimPercent,RudderTrimPercent,FlapsHandleIndex,TrailingEdgeFlapsLeftPercent,TrailingEdgeFlapsRightPercent,LeadingEdgeFlapsLeftPercent,LeadingEdgeFlapsRightPercent,ThrottleLeverPosition1,ThrottleLeverPosition2,ThrottleLeverPosition3,ThrottleLeverPosition4,PropellerLeverPosition1,PropellerLeverPosition2,PropellerLeverPosition3,PropellerLeverPosition4,SpoilerHandlePosition,GearHandlePosition,WaterRudderHandlePosition,BrakeLeftPosition,BrakeRightPosition,BrakeParkingPosition,LightTaxi,LightLanding,LightStrobe,LightBeacon,LightNav,LightWing,LightLogo,LightRecognition,LightCabin,SimulationRate,AbsoluteTime,AltitudeAboveGround,IsOnGround,WindVelocity,WindDirection,GForce,TouchdownNormalVelocity,WingFlexPercent1,WingFlexPercent2,WingFlexPercent3,WingFlexPercent4,TrueAirspeed,IndicatedAirspeed,MachAirspeed,GpsGroundSpeed,GroundSpeed,HeadingIndicator,AIPitch,AIBank,EngineManifoldPressure1,EngineManifoldPressure2,EngineManifoldPressure3,EngineManifoldPressure4,TurnCoordinatorBall,HsiCDI,StallWarning,RotationVelocityBodyX,RotationVelocityBodyY,RotationVelocityBodyZ,AccelerationBodyX,AccelerationBodyY,AccelerationBodyZ
1244399311,47.17926353088378,7.409263734889001,1470.866668160305,3.1124517576702466,2.4625607897511808,66.7103066867544,69.65299934293571,66.91118467894783,3.55989201085521,-6.257098606026564,121.67900058795233,0,0.2010498084127903,-0.1590576171875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048137.849655,64.3778287474538,0,1.1833823218252926,270.452392578125,0.9998213296960132,381.90939903259203,0.5948368906974792,0.6224823594093323,0.31248679757118225,0.3282080292701721,70.9822998046875,62.74340057373047,0.10754089057445526,71.96602543280895,71.8240037468287,66.7103066867544,3.1124517576702466,2.4625607897511808,2.430555555555557,0,0,0,3,-0,0,-0.027133131003176065,-0.004865199309290996,0.02797157262283592,-1.417747194179916,-0.6711675513024553,-1.127457756189224
1244399424,47.179274475697326,7.409311576759453,1469.5451925658663,2.846063525429527,2.6226304018860556,66.66454744056,69.60821578205982,66.86640111807193,3.4617603818842944,-6.848344724673832,121.5300508463385,0,0.2010498084127903,-0.1590576171875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048137.96077,62.96697651494628,0,1.1798565641695657,270.46124267578125,0.9996111561764263,381.90939903259203,0.5763981938362122,0.6027398109436035,0.29388943314552307,0.30896031856536865,70.89170837402344,62.66438674926758,0.10743026435375214,71.96602543280895,71.74929747831975,66.66454744056,2.846063525429527,2.6226304018860556,2.430555555555557,0,0,0,3,-0,0,-0.06080276846819567,-0.006197976444279835,0.02682774963521839,-1.489605617634633,0.9338223303202199,-1.1070019591526434
1244399520,47.179286040256684,7.409361918010268,1468.1593066718483,2.4264957189747545,2.7833471094115216,66.59955185143247,69.54406729740299,66.80225263341511,3.3716610921692887,-7.53320154792738,121.35359685204033,0,0.17492675594985485,-0.16326904296875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.071884,61.48825853472135,0,1.1736350169707037,270.45269775390625,1.0161197606244678,381.90939903259203,0.5736810564994812,0.6011366248130798,0.29339173436164856,0.31045517325401306,70.79183959960938,62.57099533081055,0.10731428861618042,71.96602543280895,71.67934456484396,66.59955185143247,2.4264957189747545,2.7833471094115216,2.430555555555557,0,0,0,2,-0,0,-0.0705955541647113,-0.008046567095554952,0.025611426685366055,-1.5480361753558574,2.978936346766071,-1.1295946115894404
1244399622,47.17929730696882,7.409410730079078,1466.8475377508664,2.0254610302455367,2.9328914246412605,66.5249577674789,69.46996735129157,66.72815268730368,3.29743014287985,-7.9887852934883785,121.17280067758159,0,0.15399169735610485,-0.1590576171875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.183,60.08466894751518,0,1.1677678889692704,270.4482421875,1.042197504317177,381.90939903259203,0.5993645787239075,0.6292769312858582,0.3243294954299927,0.3444265127182007,70.69200134277344,62.47315979003906,0.10718955099582672,71.74929460233008,71.613446138309,66.5249577674789,2.0254610302455367,2.9328914246412605,2.430555555555557,0,0,0,2,-0,0,-0.060700200281684935,-0.009749509302608914,0.024701926122699138,-1.6375361021836004,4.331559681927974,-1.2162584585675715
1244399742,47.17930771810899,7.409455613632123,1465.6834438107585,1.7232443763586724,3.066377416993138,66.44926513646608,69.394757074593,66.6529424106051,3.2419441488691714,-8.190270652464461,121.00219263602689,0,0.15606689266860485,-0.1590576171875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.238556,58.788101215533516,0,1.1627049492862747,270.41644287109375,1.06606890088776,381.90939903259203,0.639811635017395,0.6714811325073242,0.37029021978378296,0.3920866549015045,70.59857177734375,62.37901306152344,0.10706021636724472,71.74929460233008,71.54622455171561,66.44926513646608,1.7232443763586724,3.066377416993138,2.430555555555557,0,0,0,2,-0,0,-0.04887401866760092,-0.011514706903490504,0.02401084782490662,-1.7064802282145022,4.738763274701989,-1.3356044607827424
1244399843,47.17931878251989,7.409503072678575,1464.498772127489,1.4348785871605059,3.2037807207848705,66.35643745030728,69.30295069842273,66.56113603443484,3.2064031126454995,-8.35902167311152,120.80741451862667,0,0.20642090402543545,-0.16748046875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.34967,57.523356094779274,0,1.157560856223876,270.4178161621094,1.0843003839895058,381.90939903259203,0.6818020939826965,0.7142732739448547,0.41684767603874207,0.4391951262950897,70.48873138427734,62.273929595947266,0.1069033220410347,71.74929460233008,71.46225571415951,66.35643745030728,1.4348785871605059,3.2037807207848705,2.430555555555557,0,0,0,1,-0,0,-0.05355066000637682,-0.014234648345210975,0.02339859948609899,-1.7540244520793273,4.532882381820165,-1.4967732269111738
1244399942,47.179331431525576,7.409557026569708,1463.201163501399,0.9929692277663157,3.3581939980513584,66.223346555179,69.17140853866083,66.42959387467295,3.19654671128251,-8.813949875145857,120.54292709577061,0,0.2744140662252903,-0.16748046875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.460785,55.99426473724202,0,1.1511025586962413,270.4150085449219,1.098831103589663,381.90939903259203,0.7139582633972168,0.7459249496459961,0.45281872153282166,0.47395840287208557,70.33644104003906,62.139766693115234,0.10669947415590286,71.54622253022475,71.34886016544493,66.223346555179,0.9929692277663157,3.3581939980513584,2.430555555555557,0,0,0,1,-0,0,-0.08329425549142845,-0.017112982602166454,0.023394853235631875,-1.849531648434409,4.860269098257372,-1.6818241670495668
1244400040,47.17934226705607,7.409602973072709,1462.1409837586878,0.46087391076522366,3.5051262261836142,66.08517957358596,69.03431140992457,66.29249674593669,3.2061569126482183,-9.407626664255748,120.27386634663114,-0.0169677734375,0.2725830115377903,-0.1759033203125,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.5719,54.82467126293204,0,1.1454270487264189,270.41021728515625,1.116802072574191,381.90939903259203,0.7295491695404053,0.7570599317550659,0.4734250605106354,0.48582959175109863,70.18031311035156,62.007320404052734,0.10650434345006943,71.54622253022475,71.2431745039837,66.08517957358596,0.46087391076522366,3.5051262261836142,2.430555555555557,0,0,0,0,-0,0,-0.10226732002097477,-0.01935127973265862,0.02868219324560009,-1.9205130729326656,6.306916203319004,-1.8153728073067963
1244400147,47.17935321859272,7.409649131251288,1461.1373071891776,-0.09888567895513248,3.6879299690688203,65.93276851281047,68.88214399348571,66.14032932949782,3.2218065671777483,-9.84133458109746,119.98556635961758,-0.02459716796875,0.1881713904440403,-0.1759033203125,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.683014,53.71908769982679,0,1.1406103237349812,270.4413757324219,1.1454519856314453,381.90939903259203,0.7419320344924927,0.7584096789360046,0.49486061930656433,0.4861195683479309,70.01782989501953,61.854801177978516,0.10629379004240036,71.54622253022475,71.13084884699721,65.93276851281047,-0.09888567895513248,3.6879299690688203,2.430555555555557,0,0,0,0,-0,0,-0.08607309649611032,-0.020937284346759656,0.034371179812867345,-2.02264497062345,8.191157866719449,-1.9168504078506488
1244400253,47.17936418823728,7.409695052107519,1460.2252719673495,-0.4570606539535714,3.8982088307789198,65.78424312417816,68.7331803251647,65.9913656611768,3.239006768252977,-9.707655652732978,119.71606999243109,-0.02679443359375,0.0952758826315403,-0.1759033203125,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.79413,52.814915367443746,0,1.1368173037749358,270.508056640625,1.176917503471221,381.90939903259203,0.7516588568687439,0.75632643699646,0.5142369270324707,0.4843767285346985,69.87190246582031,61.69590759277344,0.10607094317674637,71.24317160950349,71.00784602062862,65.78424312417816,-0.4570606539535714,3.8982088307789198,2.430555555555557,0,0,0,0,-0,0,-0.03487476501437692,-0.022448245502272954,0.037806364384120224,-2.1350768164246454,8.73987569346668,-2.1076519768243465
1244400344,47.17937564720427,7.409742669189049,1459.378868623706,-0.48585233612654594,4.134053427486356,65.64165154426603,68.59025756646986,65.84844290248196,3.264529342579088,-8.939115816325385,119.47065063754368,-0.029052734375,0.0839233435690403,-0.1759033203125,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.90524,51.83447399499664,0,1.1344309423912136,270.59661865234375,1.1947251003783481,381.90939903259203,0.7500631213188171,0.7485219240188599,0.5184329748153687,0.4795893728733063,69.74224090576172,61.53883361816406,0.10582698881626129,71.24317160950349,70.86399988963196,65.64165154426603,-0.48585233612654594,4.134053427486356,2.430555555555557,0,0,0,0,-0,0,0.019042301941592846,-0.024538782389298935,0.04036027938285851,-2.2748492082635243,6.838882106588764,-2.333978657808613
1244400497,47.179397487694736,7.409832443686896,1457.9745073406214,0.13919498578648237,4.646415689429293,65.38031025404312,68.32972847033854,65.58791380635064,3.358615733314056,-6.82113839246996,119.0495430345537,-0.04290771484375,0.03192138671875,-0.1927490234375,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048138.9608,49.66487595060357,0,1.1310349312611299,270.64892578125,1.1654254399324986,381.90939903259203,0.6766706109046936,0.6783382296562195,0.43772172927856445,0.4067150950431824,69.5140380859375,61.26047134399414,0.10534391552209854,71.24317160950349,70.56649375139624,65.38031025404312,0.13919498578648237,4.646415689429293,2.430555555555557,0,0,0,0,-0,0,0.08240129650276673,-0.0305009963744793,0.0501014137636326,-2.548788074407179,1.568178331183807,-2.509854368075641
1244400616,47.179413905585406,7.409899141255597,1456.9870629119932,0.9895694743008714,5.040614322704102,65.16480466224822,68.11589724928311,65.37408258529521,3.5180057213994975,-5.189474977603451,118.76341731994313,-0.01409912109375,0.01025390625,-0.1927490234375,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.071915,47.98243708922155,0,1.1256254122633114,270.4823303222656,1.1006775245473288,381.90939903259203,0.5661630034446716,0.5812867879867554,0.3095506727695465,0.3033300042152405,69.35350036621094,61.069480895996094,0.10502510517835617,70.86399646866124,70.34897023957569,65.16480466224822,0.9895694743008714,5.040614322704102,2.430555555555557,0,0,0,0,-0,0,0.10749515002954112,-0.036638765075250844,0.04274304600863444,-2.803822389124157,-2.8395630997076675,-2.308471309581676
1244400704,47.17942442060311,7.409941533232957,1456.3322338087125,1.5957217492433902,5.249653015218374,65.00986885021806,67.96219270787444,65.22037804388656,3.6600994647338623,-4.354404895459991,118.59250660715536,0,0,-0.1927490234375,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.23859,47.11658212456291,0,1.119749526194823,270.2752380371094,1.0467787409571727,381.90939903259203,0.48819589614868164,0.5162765979766846,0.21909792721271515,0.2360628843307495,69.2607192993164,60.955997467041016,0.10485492646694183,70.86399646866124,70.2167527040096,65.00986885021806,1.5957217492433902,5.249653015218374,2.430555555555557,0,0,0,0,-0,0,0.10921699885965068,-0.03996733405227743,0.035814198471350804,-2.9636472554804767,-5.147014887268935,-2.0826840986582034
1244400792,47.179435617419884,7.409986405600466,1455.5843627408237,2.2222977819293614,5.437984757273681,64.82878203627219,67.78233674913491,65.04052208514702,3.8327320655161508,-3.731726585075003,118.42319389338004,0,0,-0.1927490234375,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.29414,46.259060561977094,0,1.1100729921724033,270.18328857421875,0.9862186908003081,381.90939903259203,0.4127570390701294,0.4517971873283386,0.13305263221263885,0.16800113022327423,69.15992736816406,60.83906936645508,0.10468544065952301,70.86399646866124,70.08245999350505,64.82878203627219,2.2222977819293614,5.437984757273681,2.430555555555557,0,0,0,0,-0,0,0.1009978401217256,-0.04255867179456022,0.03256910729368678,-3.1328969761650565,-6.979127893540227,-1.8217159998488792
1244400922,47.17944673020567,7.4100306776547615,1454.773690087267,2.7816782796796873,5.611106989489308,64.63311741143833,67.58789912057358,64.8460844565857,4.016580358400892,-3.3852711521355516,118.27166056445478,0,0,-0.19696044921875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.40526,45.40538683239447,0,1.1079935869130382,270.07977294921875,0.9304306621241853,381.90939903259203,0.3547009527683258,0.39765360951423645,0.06869882345199585,0.10729517787694931,69.07567596435547,60.731712341308594,0.10455230623483658,70.34896784673225,69.95808957502057,64.63311741143833,2.7816782796796873,5.611106989489308,2.430555555555557,0,0,0,0,-0,0,0.08810971458828942,-0.04439688584181922,0.03165929946357601,-3.2620036121910747,-7.963384137132635,-1.550268197302946
1244401022,47.17945879810495,7.410078455024828,1453.8002572521252,3.2555550910229765,5.794990567641418,64.4013296060826,67.35763682890693,64.61582216491905,4.216437926314862,-3.4096866604726292,118.12342067542757,0,0.06231689453125,-0.19696044921875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.51637,44.44062718928171,0,1.1005630733127443,270.0772399902344,0.8767762549926986,381.90939903259203,0.3165125548839569,0.3574475049972534,0.027751177549362183,0.058150433003902435,68.98529052734375,60.622554779052734,0.10442063212394714,70.34896784673225,69.82888349983133,64.4013296060826,3.2555550910229765,5.794990567641418,2.430555555555557,0,0,0,1,-0,0,0.054252751522761926,-0.04516924297295836,0.0324236277474048,-3.4106850702640767,-8.51177802873125,-1.2987918085129522
1244401129,47.179471370792605,7.410127890720811,1452.6753879285743,3.490798072247015,5.992209655219472,64.13569276681203,67.09331181260238,64.3514971486145,4.405338201334157,-3.9309678047851895,117.98101298061844,0,0.09899902530014515,-0.19696044921875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.62749,43.5636122305516,0,1.0971780803960522,270.01971435546875,0.8389806702317975,381.90939903259203,0.3131917119026184,0.3470059633255005,0.026521742343902588,0.03855786472558975,68.89854431152344,60.516841888427734,0.10430897027254105,70.34896784673225,69.70656523055943,64.13569276681203,3.490798072247015,5.992209655219472,2.430555555555557,0,0,0,2,-0,0,0.01122828533281905,-0.04450485166360876,0.03439923888824488,-3.5528021348836503,-7.347849828651807,-1.0803128203012373
1244401213,47.179482960446315,7.41017312518202,1451.5569004486401,3.5441190130699876,6.182921050551582,63.88364572011129,66.84118303914373,64.09936837515585,4.5470578049677375,-4.506983907464743,117.86423114552808,0,0.03057861328125,-0.19696044921875,0.03500406268534681,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,63856048139.7386,42.47702034882332,0,1.0920584251659193,269.9869079589844,0.8303024220720748,381.90939903259203,0.3485700786113739,0.3750768303871155,0.06808538734912872,0.0619862899184227,68.83099365234375,60.42719650268555,0.10423041135072708,69.95809155457975,69.61665930620784,63.88364572011129,3.5441190130699876,6.182921050551582,2.430555555555557,0,0,0,3,-0,0,0.004878087940353721,-0.04293578847108528,0.03606482408442418,-3.6748237505506136,-5.027722733138946,-0.8863924396645687
